frame,x0,y0,dx0,dy0,x1,y1,dx1,dy1,x2,y2,dx2,dy2,x3,y3,dx3,dy3,x4,y4,dx4,dy4,x5,y5,dx5,dy5,x6,y6,dx6,dy6,x7,y7,dx7,dy7,x8,y8,dx8,dy8,x9,y9,dx9,dy9,x10,y10,dx10,dy10,x11,y11,dx11,dy11,x12,y12,dx12,dy12,x13,y13,dx13,dy13,x14,y14,dx14,dy14,x15,y15,dx15,dy15,x16,y16,dx16,dy16
10,14.065079689025879,-7.406797885894775,6.348591327667236,-5.202548027038574,14.042295455932617,-8.27007007598877,6.433801651000977,-5.585264205932617,13.797680854797363,-8.25545883178711,6.171505451202393,-5.517790794372559,13.006070137023926,-9.815262794494629,6.223396301269531,-5.710748672485352,13.047834396362305,-9.24392032623291,6.067829132080078,-5.391171455383301,10.476767539978027,-7.424695014953613,5.390458106994629,-3.946371555328369,11.115654945373535,-6.655394554138184,5.358691215515137,-3.9188411235809326,9.037070274353027,-2.6361513137817383,5.478044509887695,-1.2486246824264526,9.973590850830078,-0.6679026484489441,5.494256973266602,-0.9252467155456543,12.21552848815918,-1.7542210817337036,7.079990386962891,-2.2080516815185547,12.408205032348633,-1.309305191040039,6.678470134735107,-2.0173416137695312,-0.2282978743314743,0.03935060277581215,-0.04559694230556488,0.12875549495220184,0.2282978743314743,-0.03935060277581215,0.04559694230556488,-0.12875446677207947,0.007549000903964043,6.469296455383301,-0.7258477807044983,2.4582085609436035,2.4380264282226562,7.398842811584473,0.6698787212371826,2.636964797973633,-8.405500411987305,8.536408424377441,-4.023035049438477,3.875875473022461,-5.428566932678223,10.362101554870605,-2.078306198120117,4.79696798324585
11,6.140836715698242,-3.1259450912475586,-7.924242973327637,4.280852794647217,6.0478739738464355,-3.475722312927246,-7.994421482086182,4.794347763061523,6.059970855712891,-3.433542251586914,-7.737709999084473,4.821916580200195,4.989369869232178,-3.999675989151001,-8.016700744628906,5.815587043762207,5.210455417633057,-3.678215265274048,-7.837378978729248,5.565705299377441,3.526494026184082,-3.2012791633605957,-6.950273513793945,4.223415851593018,4.150867462158203,-2.4201531410217285,-6.964787483215332,4.235241413116455,3.6211140155792236,-1.6281225681304932,-5.415956497192383,1.0080287456512451,3.8725624084472656,0.09281007945537567,-6.1010284423828125,0.760712742805481,5.288822650909424,-1.835201621055603,-6.926705837249756,-0.08098053932189941,5.397109031677246,-0.9936333894729614,-7.011096000671387,0.31567180156707764,-0.17788243293762207,-0.10390402376651764,0.050415441393852234,-0.1432546228170395,0.17788316309452057,0.10390402376651764,-0.050414711236953735,0.1432546228170395,0.5521942973136902,2.369755744934082,0.5446453094482422,-4.099540710449219,1.2415556907653809,2.9039905071258545,-1.1964707374572754,-4.494852066040039,-2.5388259887695312,3.1588187217712402,5.866674423217773,-5.377589702606201,-2.3158090114593506,3.7490549087524414,3.112757921218872,-6.613046646118164
12,5.062575817108154,-3.627971649169922,-1.078260898590088,-0.5020265579223633,4.962716579437256,-3.8812177181243896,-1.0851573944091797,-0.40549540519714355,4.910553455352783,-3.8239736557006836,-1.1494174003601074,-0.39043140411376953,3.882925271987915,-4.047125339508057,-1.1064445972442627,-0.047449350357055664,4.024032115936279,-3.7140004634857178,-1.1864233016967773,-0.03578519821166992,2.555816650390625,-3.1697378158569336,-0.970677375793457,0.03154134750366211,3.2860655784606934,-2.4865565299987793,-0.8648018836975098,-0.06640338897705078,2.738318681716919,-1.9890120029449463,-0.8827953338623047,-0.3608894348144531,2.9636459350585938,-0.5424358248710632,-0.9089164733886719,-0.6352459192276001,4.204322814941406,-1.913434386253357,-1.0844998359680176,-0.0782327651977539,4.294243335723877,-1.3214540481567383,-1.1028656959533691,-0.32782065868377686,-0.23436865210533142,-0.10296846181154251,-0.05648621916770935,0.0009355619549751282,0.23436865210533142,0.10296846181154251,0.05648548901081085,-0.0009355619549751282,-0.11048880964517593,1.6646453142166138,-0.6626831293106079,-0.7051104307174683,0.9609681963920593,2.134397268295288,-0.28058749437332153,-0.7695932388305664,-2.832829475402832,2.222947359085083,-0.2940034866333008,-0.9358713626861572,-2.2545878887176514,2.7539126873016357,0.06122112274169922,-0.9951422214508057
13,4.734533309936523,-3.9895567893981934,-0.32804250717163086,-0.3615851402282715,4.630886077880859,-4.222294330596924,-0.3318305015563965,-0.3410766124725342,4.55339241027832,-4.163990020751953,-0.3571610450744629,-0.34001636505126953,3.5462636947631836,-4.192476272583008,-0.33666157722473145,-0.14535093307495117,3.741802453994751,-3.8633108139038086,-0.2822296619415283,-0.14931035041809082,2.342751979827881,-3.118130683898926,-0.21306467056274414,0.05160713195800781,3.138714075088501,-2.512784242630005,-0.14735150337219238,-0.026227712631225586,3.074138879776001,-1.7845776081085205,0.33582019805908203,0.20443439483642578,3.4631383419036865,-0.5839614868164062,0.4994924068450928,-0.04152566194534302,4.168631076812744,-1.872694730758667,-0.03569173812866211,0.04073965549468994,4.520880699157715,-1.4800102710723877,0.2266373634338379,-0.15855622291564941,-0.3863714933395386,-0.12140736728906631,-0.15200284123420715,-0.018438905477523804,0.3863714933395386,0.12140797078609467,0.15200284123420715,0.018439508974552155,0.5619553327560425,0.79898601770401,0.6724441647529602,-0.8656592965126038,3.2611422538757324,1.2445087432861328,2.3001739978790283,-0.8898885250091553,-2.0098891258239746,2.0877137184143066,0.8229403495788574,-0.13523364067077637,1.4409292936325073,2.598473072052002,3.695517063140869,-0.1554396152496338
14,3.8049721717834473,-3.538682222366333,-0.9295611381530762,0.45087456703186035,3.7334492206573486,-3.728442907333374,-0.8974368572235107,0.4938514232635498,3.703598737716675,-3.694793939590454,-0.8497936725616455,0.469196081161499,2.817965507507324,-3.6908130645751953,-0.7282981872558594,0.5016632080078125,3.119865894317627,-3.4951171875,-0.621936559677124,0.3681936264038086,1.710869550704956,-2.788336992263794,-0.6318824291229248,0.32979369163513184,2.639165163040161,-2.4164936542510986,-0.49954891204833984,0.09629058837890625,2.6256847381591797,-1.6311405897140503,-0.4484541416168213,0.15343701839447021,3.2258059978485107,-0.9171595573425293,-0.23733234405517578,-0.33319807052612305,3.9695348739624023,-1.5823074579238892,-0.1990962028503418,0.29038727283477783,4.310114860534668,-1.5084648132324219,-0.21076583862304688,-0.02845454216003418,-0.45455554127693176,-0.08875612169504166,-0.06818404793739319,0.03265124559402466,0.45455503463745117,0.08875612169504166,0.0681835412979126,-0.03265184909105301,0.6165716052055359,0.3907633125782013,0.05461627244949341,-0.4082227051258087,3.5527844429016113,0.6912994384765625,0.2916421890258789,-0.5532093048095703,-1.5488145351409912,1.5026694536209106,0.4610745906829834,-0.585044264793396,2.461568593978882,1.8332747220993042,1.0206393003463745,-0.7651983499526978
15,2.9703662395477295,-3.1969237327575684,-0.8346059322357178,0.34175848960876465,2.8801589012145996,-3.372556447982788,-0.853290319442749,0.35588645935058594,2.8592615127563477,-3.3413944244384766,-0.8443372249603271,0.35339951515197754,2.1220474243164062,-3.373690128326416,-0.695918083190918,0.3171229362487793,2.328908681869507,-3.2004566192626953,-0.7909572124481201,0.2946605682373047,1.1917811632156372,-2.5633082389831543,-0.5190883874893188,0.22502875328063965,2.147071123123169,-2.2676379680633545,-0.4920940399169922,0.14885568618774414,1.9408220052719116,-1.5549935102462769,-0.6848627328872681,0.07614707946777344,2.594754457473755,-1.0151596069335938,-0.6310515403747559,-0.09800004959106445,3.256169080734253,-1.4216161966323853,-0.7133657932281494,0.1606912612915039,3.691084861755371,-1.49614417552948,-0.6190299987792969,0.012320637702941895,-0.34885722398757935,-0.06119807809591293,0.10569831728935242,0.027558043599128723,0.3488576412200928,0.06119893118739128,-0.1056973934173584,-0.027557190507650375,0.6681578159332275,0.4534474015235901,0.05158621072769165,0.0626840889453888,2.0125131607055664,0.6680971384048462,-1.540271282196045,-0.02320230007171631,-0.9537712335586548,1.1935961246490479,0.5950433015823364,-0.3090733289718628,0.08087019622325897,1.4320675134658813,-2.3806984424591064,-0.40120720863342285
16,2.6257457733154297,-3.1173291206359863,-0.3446204662322998,0.07959461212158203,2.5208568572998047,-3.2744598388671875,-0.3593020439147949,0.09809660911560059,2.5242650508880615,-3.2541050910949707,-0.33499646186828613,0.08728933334350586,1.7545175552368164,-3.2723636627197266,-0.36752986907958984,0.10132646560668945,1.9946359395980835,-3.116671085357666,-0.33427274227142334,0.0837855339050293,0.898025393486023,-2.5273056030273438,-0.29375576972961426,0.03600263595581055,1.8254287242889404,-2.153242826461792,-0.3216423988342285,0.1143951416015625,1.4751697778701782,-1.6504359245300293,-0.4656522274017334,-0.09544241428375244,2.2803289890289307,-0.8791405558586121,-0.3144254684448242,0.1360190510749817,2.662823438644409,-1.4103847742080688,-0.5933456420898438,0.011231422424316406,3.329115390777588,-1.158202052116394,-0.3619694709777832,0.33794212341308594,-0.3353588879108429,-0.07547277212142944,0.01349833607673645,-0.01427469402551651,0.33535847067832947,0.07547234743833542,-0.013499170541763306,0.014273416250944138,0.38607925176620483,0.6447977423667908,-0.2820785641670227,0.19135034084320068,1.6758004426956177,0.8861308097839355,-0.33671271800994873,0.21803367137908936,-1.2377465963363647,1.277139663696289,-0.28397536277770996,0.08354353904724121,-0.16682863235473633,1.4883984327316284,-0.2476988285779953,0.05633091926574707
17,2.6227335929870605,-3.3956761360168457,-0.0030121803283691406,-0.2783470153808594,2.4934253692626953,-3.5822319984436035,-0.027431488037109375,-0.307772159576416,2.545424222946167,-3.5652382373809814,0.02115917205810547,-0.31113314628601074,1.6876347064971924,-3.6065330505371094,-0.06688284873962402,-0.3341693878173828,2.0592517852783203,-3.472235918045044,0.06461584568023682,-0.35556483268737793,0.894508957862854,-2.7049031257629395,-0.0035164356231689453,-0.1775975227355957,1.8336939811706543,-2.3614919185638428,0.008265256881713867,-0.20824909210205078,1.5789295434951782,-1.724252700805664,0.103759765625,-0.07381677627563477,2.3363559246063232,-0.9991981387138367,0.05602693557739258,-0.12005758285522461,2.929332733154297,-1.4765297174453735,0.2665092945098877,-0.06614494323730469,3.518627882003784,-1.265910267829895,0.1895124912261963,-0.10770821571350098,-0.3309839963912964,-0.07963580638170242,0.004374891519546509,-0.00416303426027298,0.3309839963912964,0.07963580638170242,-0.004374474287033081,0.004163458943367004,0.6819361448287964,0.6045553684234619,0.29585689306259155,-0.04024237394332886,1.8364942073822021,0.8725748658180237,0.16069376468658447,-0.013555943965911865,-0.9943952560424805,1.3075717687606812,0.24335134029388428,0.03043210506439209,-0.10947224497795105,1.5564712285995483,0.05735638737678528,0.06807279586791992
18,2.544464349746704,-3.4644391536712646,-0.07826924324035645,-0.06876301765441895,2.4094455242156982,-3.668314218521118,-0.08397984504699707,-0.08608222007751465,2.517103672027588,-3.6479713916778564,-0.0283205509185791,-0.082733154296875,1.567711591720581,-3.7954797744750977,-0.11992311477661133,-0.18894672393798828,2.0703999996185303,-3.6487138271331787,0.011148214340209961,-0.17647790908813477,0.8222981691360474,-2.963134765625,-0.07221078872680664,-0.25823163986206055,1.7205560207366943,-2.5236659049987793,-0.11313796043395996,-0.16217398643493652,1.457733154296875,-2.1188175678253174,-0.12119638919830322,-0.3945648670196533,2.1808278560638428,-1.1504747867584229,-0.15552806854248047,-0.15127664804458618,2.771611213684082,-1.99122154712677,-0.15772151947021484,-0.5146918296813965,3.2129671573638916,-1.4719338417053223,-0.3056607246398926,-0.20602357387542725,-0.30638375878334045,-0.09257477521896362,0.024600237607955933,-0.0129389688372612,0.30638375878334045,0.09257477521896362,-0.024600237607955933,0.0129389688372612,0.48379942774772644,0.4950021505355835,-0.19813671708106995,-0.10955321788787842,1.3618402481079102,0.7737479209899902,-0.474653959274292,-0.09882694482803345,-1.0271081924438477,1.3106756210327148,-0.03271293640136719,0.0031038522720336914,-0.32113492488861084,1.497357726097107,-0.2116626799106598,-0.059113502502441406
19,1.9093352556228638,-2.7794384956359863,-0.6351290941238403,0.6850006580352783,1.775364875793457,-2.961534261703491,-0.6340806484222412,0.706779956817627,1.8782764673233032,-2.9375436305999756,-0.6388272047042847,0.7104277610778809,1.1029075384140015,-3.086491346359253,-0.4648040533065796,0.7089884281158447,1.5132893323898315,-2.959545373916626,-0.5571106672286987,0.6891684532165527,0.48950570821762085,-2.425483226776123,-0.3327924609184265,0.537651538848877,1.3680862188339233,-1.947888970375061,-0.352469801902771,0.5757769346237183,1.0484874248504639,-2.0217175483703613,-0.40924572944641113,0.09710001945495605,1.6287978887557983,-0.7365895509719849,-0.5520299673080444,0.413885235786438,2.058243989944458,-2.016681432723999,-0.713367223739624,-0.025459885597229004,2.670827627182007,-0.8866961598396301,-0.5421395301818848,0.5852376818656921,-0.2783352732658386,-0.09981303662061691,0.02804848551750183,-0.00723826140165329,0.2783352732658386,0.09981303662061691,-0.02804848551750183,0.00723826140165329,0.5857967138290405,0.6923959255218506,0.10199728608131409,0.1973937749862671,1.2749214172363281,0.9675168395042419,-0.08691883087158203,0.1937689185142517,-0.8893401026725769,1.177467703819275,0.13776808977127075,-0.13320791721343994,-0.7582842707633972,1.3539727926254272,-0.4371493458747864,-0.1433849334716797
20,1.8621488809585571,-2.813678503036499,-0.04718637466430664,-0.034240007400512695,1.7423802614212036,-3.00114369392395,-0.03298461437225342,-0.039609432220458984,1.822806477546692,-2.9775424003601074,-0.05546998977661133,-0.039998769760131836,1.0912139415740967,-3.1423842906951904,-0.011693596839904785,-0.0558929443359375,1.4299019575119019,-3.01965069770813,-0.08338737487792969,-0.060105323791503906,0.4407489597797394,-2.4733829498291016,-0.04875674843788147,-0.047899723052978516,1.323108434677124,-2.002807140350342,-0.044977784156799316,-0.05491816997528076,1.0082873106002808,-2.0482864379882812,-0.040200114250183105,-0.026568889617919922,1.5958973169326782,-0.7952778339385986,-0.03290057182312012,-0.05868828296661377,2.072772741317749,-1.9128559827804565,0.014528751373291016,0.10382544994354248,2.558129072189331,-0.834631085395813,-0.11269855499267578,0.05206507444381714,-0.2727746367454529,-0.09645676612854004,0.005560636520385742,0.0033562704920768738,0.27277427911758423,0.09645676612854004,-0.0055609941482543945,-0.0033562704920768738,0.5175324082374573,0.7035239338874817,-0.06826430559158325,0.011128008365631104,1.0986888408660889,0.9635611176490784,-0.17623257637023926,-0.003955721855163574,-0.8365386724472046,1.161802053451538,0.052801430225372314,-0.015665650367736816,-0.9051070213317871,1.311146855354309,-0.1468227505683899,-0.042825937271118164
